run_id,architecture,seed,bank,condition_id,accuracy,macro_f1,mae,pearson,raw_mae,raw_pearson,worst_condition_mae,worst_condition_macro_f1,actual_missing_ratio,samples_with_new_masking,raw_sign_conflict_rate,mean_projection_magnitude,argmax_agreement_with_published,per_class_f1,confusion
s3_M2_seed42,bigru_domain_safe_gap_structure_gate,42,select,select:012:0.50:random:independent:1,0.5453296703296703,0.447383985614739,0.696637731316002,0.45355298038591807,0.6984934118591699,0.4543147616467246,,,0.5211035116402414,724,0.11126373626373626,0.007659335349041682,1.0,"{""Negative"": 0.47262247838616717, ""Neutral"": 0.19591836734693877, ""Positive"": 0.6736111111111112}","[[82, 22, 102], [27, 24, 133], [32, 15, 291]]"
s3_M2_seed42,bigru_domain_safe_gap_structure_gate,42,select,select:012:0.50:random:independent:2,0.5521978021978022,0.4650489756589166,0.6963807168522789,0.44774456864973267,0.6980023015147219,0.45008739161698536,,,0.5211950835022432,724,0.125,0.00955775401768285,1.0,"{""Negative"": 0.4986149584487535, ""Neutral"": 0.22672064777327935, ""Positive"": 0.6698113207547169}","[[90, 17, 99], [29, 28, 127], [36, 18, 284]]"
s3_M2_seed42,bigru_domain_safe_gap_structure_gate,42,clean,clean:clean,0.5851648351648352,0.548540606811529,0.655406640067541,0.49765597828459823,0.6614686717371364,0.49794125586477783,,,0.020685516934361863,0,0.2129120879120879,0.019589770539718995,1.0,"{""Negative"": 0.5672371638141809, ""Neutral"": 0.3987730061349693, ""Positive"": 0.6796116504854369}","[[116, 37, 53], [34, 65, 85], [53, 40, 245]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:0:0.10:random:independent:0,0.5398351648351648,0.4741004794663331,0.6762738622563226,0.47948069560685236,0.6773443915267158,0.4811298211628939,,,0.056182048502401064,724,0.1346153846153846,0.009368637154325024,1.0,"{""Negative"": 0.5427350427350427, ""Neutral"": 0.24, ""Positive"": 0.6395663956639567}","[[127, 17, 62], [52, 30, 102], [83, 19, 236]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:0:0.10:random:independent:1,0.5439560439560439,0.48597074227403425,0.6732754464941447,0.48286393827708857,0.6759170305935646,0.48330281204743897,,,0.056182048502401064,724,0.15521978021978022,0.012912750679590216,1.0,"{""Negative"": 0.5508474576271186, ""Neutral"": 0.26717557251908397, ""Positive"": 0.6398891966759003}","[[130, 17, 59], [55, 35, 94], [81, 26, 231]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:0:0.10:random:independent:2,0.5494505494505495,0.49250361710192453,0.6776125447845148,0.4756558332837844,0.6820962644530112,0.47424189221139834,,,0.056182048502401064,724,0.1510989010989011,0.012283593385068925,1.0,"{""Negative"": 0.5505376344086022, ""Neutral"": 0.2813688212927757, ""Positive"": 0.6456043956043956}","[[128, 19, 59], [51, 37, 96], [80, 23, 235]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:0:0.30:random:independent:0,0.5343406593406593,0.47203555810452363,0.6958732579604119,0.4574912470506918,0.6991919272497378,0.45645984756977853,,,0.12130579873272207,724,0.13873626373626374,0.011590895453283746,1.0,"{""Negative"": 0.5363825363825364, ""Neutral"": 0.248, ""Positive"": 0.6317241379310344}","[[129, 15, 62], [57, 31, 96], [89, 20, 229]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:0:0.30:random:independent:1,0.5425824175824175,0.47499691425140106,0.6869862957475728,0.47646169166389324,0.6902215274378329,0.47499139539872204,,,0.12130579873272207,724,0.12362637362637363,0.009548444049007126,1.0,"{""Negative"": 0.5341880341880342, ""Neutral"": 0.24390243902439024, ""Positive"": 0.6469002695417789}","[[125, 17, 64], [54, 30, 100], [83, 15, 240]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:0:0.30:random:independent:2,0.5453296703296703,0.47953550265495776,0.6976785521347689,0.43007074972346904,0.7028194781786834,0.4278444933799509,,,0.12130579873272207,724,0.11950549450549451,0.010561755500410448,1.0,"{""Negative"": 0.5265392781316348, ""Neutral"": 0.25806451612903225, ""Positive"": 0.6540027137042063}","[[124, 16, 66], [60, 32, 92], [81, 16, 241]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:0:0.50:random:independent:0,0.5123626373626373,0.4407703319261094,0.730187340166428,0.39393105080652124,0.7340851685820291,0.3930109940990861,,,0.1909987908537763,724,0.11263736263736264,0.009001096029538701,1.0,"{""Negative"": 0.5433070866141733, ""Neutral"": 0.17872340425531916, ""Positive"": 0.6002805049088359}","[[138, 8, 60], [62, 21, 101], [102, 22, 214]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:0:0.50:random:independent:1,0.4945054945054945,0.41602738539125755,0.7545722237607689,0.3532225418687183,0.7577287962655076,0.3505239890954079,,,0.1909987908537763,724,0.11950549450549451,0.009089411616673345,1.0,"{""Negative"": 0.4970178926441352, ""Neutral"": 0.1471861471861472, ""Positive"": 0.6038781163434903}","[[125, 10, 71], [72, 17, 95], [100, 20, 218]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:0:0.50:random:independent:2,0.5096153846153846,0.4406357070128883,0.7399447324632697,0.37702302330058013,0.7448379836086143,0.3738245700685035,,,0.1909987908537763,724,0.12087912087912088,0.009911546402252638,1.0,"{""Negative"": 0.5227722772277228, ""Neutral"": 0.1940928270042194, ""Positive"": 0.6050420168067226}","[[132, 12, 62], [63, 23, 98], [104, 18, 216]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:1:0.10:random:independent:0,0.5576923076923077,0.5009391053117057,0.6524466290810974,0.5160047619537798,0.6560379483220219,0.5171572165285012,,,0.056143892214244775,724,0.15521978021978022,0.013793256617157341,1.0,"{""Negative"": 0.5622317596566524, ""Neutral"": 0.28679245283018867, ""Positive"": 0.6537931034482759}","[[131, 19, 56], [52, 38, 94], [77, 24, 237]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:1:0.10:random:independent:1,0.5631868131868132,0.5091074378320453,0.6546045262482959,0.5088642205189685,0.657754410531597,0.512122993606189,,,0.056143892214244775,724,0.16071428571428573,0.013046041103366475,1.0,"{""Negative"": 0.5615550755939525, ""Neutral"": 0.3082706766917293, ""Positive"": 0.657496561210454}","[[130, 18, 58], [51, 41, 92], [76, 23, 239]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:1:0.10:random:independent:2,0.5631868131868132,0.5038940793119074,0.6538292257227905,0.5109723476306282,0.6577132418214415,0.5123486599996735,,,0.056143892214244775,724,0.15521978021978022,0.012839306496922949,1.0,"{""Negative"": 0.5689655172413793, ""Neutral"": 0.2824427480916031, ""Positive"": 0.6602739726027397}","[[132, 17, 57], [53, 37, 94], [73, 24, 241]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:1:0.30:random:independent:0,0.5576923076923077,0.4989201582331259,0.6526240780642726,0.5211951586645385,0.6556776878091374,0.5237254167735973,,,0.12118179079621412,724,0.1620879120879121,0.013632845600395576,1.0,"{""Negative"": 0.5562632696390658, ""Neutral"": 0.2803030303030303, ""Positive"": 0.6601941747572816}","[[131, 20, 55], [57, 37, 90], [77, 23, 238]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:1:0.30:random:independent:1,0.5563186813186813,0.4943047707660542,0.6483657182318618,0.5303864151911586,0.6519366362372638,0.5307961429845472,,,0.12118179079621412,724,0.15247252747252749,0.013332975985085243,1.0,"{""Negative"": 0.5553145336225597, ""Neutral"": 0.2681992337164751, ""Positive"": 0.659400544959128}","[[128, 18, 60], [55, 35, 94], [72, 24, 242]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:1:0.30:random:independent:2,0.5521978021978022,0.4935984681356454,0.6541657949973307,0.517722368770495,0.6577646424814773,0.5184011700986549,,,0.12118179079621412,724,0.1717032967032967,0.014991706282817398,1.0,"{""Negative"": 0.5574468085106383, ""Neutral"": 0.2696629213483146, ""Positive"": 0.6536856745479833}","[[131, 21, 54], [56, 36, 92], [77, 26, 235]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:1:0.50:random:independent:0,0.5576923076923077,0.5000170089722329,0.6477291812507703,0.5305366981059004,0.650675373384729,0.532830450338321,,,0.19077939219687765,724,0.16483516483516483,0.015020383868047167,1.0,"{""Negative"": 0.5683760683760684, ""Neutral"": 0.27611940298507465, ""Positive"": 0.6555555555555556}","[[133, 21, 52], [53, 37, 94], [76, 26, 236]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:1:0.50:random:independent:1,0.5618131868131868,0.5056494949645539,0.6503114485399204,0.5251787045734555,0.6527914738635645,0.527445173990184,,,0.19077939219687765,724,0.1662087912087912,0.01400718570212414,1.0,"{""Negative"": 0.5768421052631579, ""Neutral"": 0.2846441947565543, ""Positive"": 0.6554621848739496}","[[137, 20, 49], [53, 38, 93], [79, 25, 234]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:1:0.50:random:independent:2,0.5631868131868132,0.5066347558753711,0.6547359483305938,0.5220940664888059,0.6571407773260765,0.5253183265982031,,,0.19077939219687765,724,0.16071428571428573,0.015678424213744782,1.0,"{""Negative"": 0.5689655172413793, ""Neutral"": 0.28888888888888886, ""Positive"": 0.6620498614958449}","[[132, 22, 52], [52, 39, 93], [74, 25, 239]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:2:0.10:random:independent:0,0.5631868131868132,0.507945142788064,0.6548850245612909,0.5053614048079039,0.6587195061428657,0.5082189814814172,,,0.05471828184470957,703,0.15934065934065933,0.014234098375797434,1.0,"{""Negative"": 0.5664488017429193, ""Neutral"": 0.3007518796992481, ""Positive"": 0.6566347469220246}","[[130, 17, 59], [50, 40, 94], [73, 25, 240]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:2:0.10:random:independent:1,0.5604395604395604,0.5076410585062351,0.6548705411326999,0.5042054185741377,0.6583907824639067,0.5088395526345464,,,0.054688334898890016,703,0.1662087912087912,0.015180739091054258,1.0,"{""Negative"": 0.5570175438596491, ""Neutral"": 0.3111111111111111, ""Positive"": 0.6547945205479452}","[[127, 18, 61], [50, 42, 92], [73, 26, 239]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:2:0.10:random:independent:2,0.5576923076923077,0.5018843125923141,0.6523323584604885,0.5067994712025142,0.655402291811757,0.5117749403828156,,,0.05481930502759008,703,0.1662087912087912,0.015030463731370782,1.0,"{""Negative"": 0.5614035087719298, ""Neutral"": 0.29213483146067415, ""Positive"": 0.6521145975443383}","[[128, 18, 60], [49, 39, 96], [73, 26, 239]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:2:0.30:random:independent:0,0.5631868131868132,0.5017941306808086,0.6541927521220358,0.5061488497028237,0.6576917472034488,0.5063927449169503,,,0.11537182825966232,703,0.15384615384615385,0.013555877092370128,1.0,"{""Negative"": 0.5720720720720721, ""Neutral"": 0.2737642585551331, ""Positive"": 0.6595460614152203}","[[127, 19, 60], [44, 36, 104], [67, 24, 247]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:2:0.30:random:independent:1,0.5755494505494505,0.517770871669052,0.6526284997670614,0.5113092168998068,0.6582278402235645,0.5111010170687065,,,0.11628030776814742,703,0.16071428571428573,0.01434826211248944,1.0,"{""Negative"": 0.5753424657534246, ""Neutral"": 0.30597014925373134, ""Positive"": 0.672}","[[126, 21, 59], [42, 41, 101], [64, 22, 252]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:2:0.30:random:independent:2,0.5645604395604396,0.50454344348462,0.6512559754964742,0.5113355840788738,0.6556035553637359,0.5113490919249057,,,0.11578318848929205,703,0.16071428571428573,0.013777760912568033,1.0,"{""Negative"": 0.5746606334841629, ""Neutral"": 0.2803030303030303, ""Positive"": 0.6586666666666666}","[[127, 20, 59], [41, 37, 106], [68, 23, 247]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:2:0.50:random:independent:0,0.5604395604395604,0.49834228049714874,0.6546497979419162,0.5098579043371281,0.6585234613413666,0.5106053695706271,,,0.18051985710310411,703,0.14835164835164835,0.01393636349882562,1.0,"{""Negative"": 0.5566037735849056, ""Neutral"": 0.27611940298507465, ""Positive"": 0.662303664921466}","[[118, 24, 64], [38, 37, 109], [62, 23, 253]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:2:0.50:random:independent:1,0.570054945054945,0.5101704303418061,0.6517689775865854,0.5112165953858695,0.6573735997566933,0.5096664336300558,,,0.18035659556840442,703,0.15384615384615385,0.01474450991586833,1.0,"{""Negative"": 0.5620608899297423, ""Neutral"": 0.29739776951672864, ""Positive"": 0.6710526315789473}","[[120, 24, 62], [39, 40, 105], [62, 21, 255]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:2:0.50:random:independent:2,0.5645604395604396,0.4992887447376611,0.6528815110918871,0.5077805144667592,0.6583303606628881,0.5060355738137,,,0.18067481495681129,703,0.15384615384615385,0.014629250831717809,1.0,"{""Negative"": 0.5552941176470588, ""Neutral"": 0.2706766917293233, ""Positive"": 0.6718954248366014}","[[118, 25, 63], [41, 36, 107], [60, 21, 257]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:01:0.10:random:independent:0,0.5686813186813187,0.5091989099763876,0.6707983747260584,0.4840060602471834,0.6736667309222477,0.4843697193547321,,,0.09164042378228397,724,0.14148351648351648,0.009546397956804587,1.0,"{""Negative"": 0.5813449023861171, ""Neutral"": 0.2868217054263566, ""Positive"": 0.6594301221166893}","[[134, 12, 60], [51, 37, 96], [70, 25, 243]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:01:0.10:random:independent:1,0.5521978021978022,0.49448160535117053,0.6682758800704973,0.4884053414266887,0.6733484848013537,0.4860463144558874,,,0.09164042378228397,724,0.14835164835164835,0.013706296700059057,1.0,"{""Negative"": 0.5652173913043478, ""Neutral"": 0.27692307692307694, ""Positive"": 0.6413043478260869}","[[130, 16, 60], [46, 36, 102], [78, 24, 236]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:01:0.10:random:independent:2,0.5467032967032966,0.48510658347936847,0.6691637585315567,0.49014361574945525,0.6725774601531717,0.4897762832126328,,,0.09164042378228397,724,0.14423076923076922,0.011480764104458656,1.0,"{""Negative"": 0.5555555555555556, ""Neutral"": 0.25680933852140075, ""Positive"": 0.6429548563611491}","[[130, 18, 58], [51, 33, 100], [81, 22, 235]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:01:0.30:random:independent:0,0.5645604395604396,0.49398291755180823,0.6736561770417943,0.4940835420456444,0.6764488412517604,0.49360181888613247,,,0.22180207259457435,724,0.11950549450549451,0.009710677497039785,1.0,"{""Negative"": 0.5620915032679739, ""Neutral"": 0.24603174603174602, ""Positive"": 0.6738255033557047}","[[129, 15, 62], [59, 31, 94], [65, 22, 251]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:01:0.30:random:independent:1,0.5425824175824175,0.4716812861223964,0.6835237076667966,0.4572961459537934,0.6875963985745969,0.455281611719185,,,0.22180207259457435,724,0.1346153846153846,0.010563720056308167,1.0,"{""Negative"": 0.5496828752642706, ""Neutral"": 0.21774193548387097, ""Positive"": 0.6476190476190476}","[[130, 18, 58], [56, 27, 101], [81, 19, 238]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:01:0.30:random:independent:2,0.5425824175824175,0.47312590489389156,0.6991532564490788,0.4344484259571808,0.7031701274374806,0.43239493520566585,,,0.22180207259457435,724,0.1346153846153846,0.01012614567871359,1.0,"{""Negative"": 0.556237218813906, ""Neutral"": 0.2231404958677686, ""Positive"": 0.64}","[[136, 13, 57], [59, 27, 98], [88, 18, 232]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:01:0.50:random:independent:0,0.5302197802197802,0.4662947926295782,0.7191018018193297,0.41153961378001774,0.7226011568711108,0.4088284695122183,,,0.36109266611629226,724,0.11950549450549451,0.0084734580737467,1.0,"{""Negative"": 0.5354969574036511, ""Neutral"": 0.23577235772357724, ""Positive"": 0.6276150627615062}","[[132, 12, 62], [63, 29, 92], [92, 21, 225]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:01:0.50:random:independent:1,0.5068681318681318,0.4318656899771917,0.7188542507310736,0.4010476442002803,0.7213098146891282,0.4000621766014316,,,0.36109266611629226,724,0.11813186813186813,0.008801412544923497,1.0,"{""Negative"": 0.5142857142857142, ""Neutral"": 0.1652892561983471, ""Positive"": 0.6160220994475138}","[[126, 15, 65], [66, 20, 98], [92, 23, 223]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:01:0.50:random:independent:2,0.5027472527472527,0.43232467126218604,0.7336818164555992,0.3783312169880136,0.737688603780263,0.3751113359920392,,,0.36109266611629226,724,0.10576923076923077,0.007908732652197499,1.0,"{""Negative"": 0.5039370078740157, ""Neutral"": 0.1888412017167382, ""Positive"": 0.6041958041958042}","[[128, 12, 66], [67, 22, 95], [107, 15, 216]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:02:0.10:random:independent:0,0.5494505494505495,0.48461641366698127,0.6727539371763366,0.48186453953098385,0.6779451900530238,0.47930298448816133,,,0.09025892452344063,724,0.1510989010989011,0.011380034553791793,1.0,"{""Negative"": 0.5533769063180828, ""Neutral"": 0.25, ""Positive"": 0.650472334682861}","[[127, 18, 61], [51, 32, 101], [75, 22, 241]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:02:0.10:random:independent:1,0.5659340659340659,0.5052533343254588,0.6718229558230511,0.47847311319369923,0.6749921909579496,0.48012873059518124,,,0.09020706469477802,724,0.13873626373626374,0.012871067334854831,1.0,"{""Negative"": 0.5809312638580931, ""Neutral"": 0.277992277992278, ""Positive"": 0.6568364611260054}","[[131, 14, 61], [46, 36, 102], [68, 25, 245]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:02:0.10:random:independent:2,0.5796703296703297,0.5149603017940957,0.6616656633485191,0.4978306447305235,0.6662757710609994,0.49677978981706117,,,0.09022829257477709,724,0.14285714285714285,0.01062650217646426,1.0,"{""Negative"": 0.5833333333333334, ""Neutral"": 0.2823529411764706, ""Positive"": 0.6791946308724832}","[[133, 14, 59], [53, 36, 95], [64, 21, 253]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:02:0.30:random:independent:0,0.5590659340659341,0.4901872702424073,0.6859752381621482,0.45048924135574236,0.6895069654642062,0.44875037092367365,,,0.21662896826569322,724,0.11675824175824176,0.00958951289714365,1.0,"{""Negative"": 0.5594713656387665, ""Neutral"": 0.2540983606557377, ""Positive"": 0.6569920844327177}","[[127, 12, 67], [49, 31, 104], [72, 17, 249]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:02:0.30:random:independent:1,0.5439560439560439,0.46747220601849304,0.7100636550503527,0.4267824681175672,0.712865870942331,0.42714589396449004,,,0.2163273861362854,724,0.12637362637362637,0.010452995824371718,1.0,"{""Negative"": 0.5379310344827586, ""Neutral"": 0.2157676348547718, ""Positive"": 0.6487179487179487}","[[117, 12, 77], [46, 26, 112], [66, 19, 253]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:02:0.30:random:independent:2,0.5288461538461539,0.4494596250267431,0.6974339494179402,0.4500613971343779,0.6981486296562662,0.4524102730771345,,,0.21614375377087763,724,0.11263736263736264,0.009105566997224323,1.0,"{""Negative"": 0.5253863134657837, ""Neutral"": 0.1825726141078838, ""Positive"": 0.6404199475065617}","[[119, 17, 70], [52, 22, 110], [76, 18, 244]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:02:0.50:random:independent:0,0.5164835164835165,0.437268082939307,0.7399052041401329,0.35647912898223016,0.7438035038949737,0.3534570198925288,,,0.3507859006961929,724,0.10302197802197802,0.007910644651159317,1.0,"{""Negative"": 0.4966442953020134, ""Neutral"": 0.1864406779661017, ""Positive"": 0.628719275549806}","[[111, 12, 83], [53, 22, 109], [77, 18, 243]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:02:0.50:random:independent:1,0.5027472527472527,0.41750822513833524,0.725314107729818,0.36820409518540825,0.7275274614829079,0.3672925724574569,,,0.35119532701886813,724,0.11813186813186813,0.007737224411293046,1.0,"{""Negative"": 0.4783599088838269, ""Neutral"": 0.15584415584415584, ""Positive"": 0.6183206106870229}","[[105, 8, 93], [54, 18, 112], [74, 21, 243]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:02:0.50:random:independent:2,0.5247252747252747,0.4395057025212536,0.7326655258435265,0.3648429912967504,0.7353883806262984,0.36374142419934996,,,0.35125174458983455,724,0.10851648351648352,0.008614599026510348,1.0,"{""Negative"": 0.5067873303167421, ""Neutral"": 0.17316017316017315, ""Positive"": 0.6385696040868455}","[[112, 10, 84], [53, 20, 111], [71, 17, 250]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:12:0.10:random:independent:0,0.5618131868131868,0.4991509929969024,0.6551371929047486,0.506773799574501,0.6596090889019012,0.5080454305291414,,,0.09011852407557222,724,0.14835164835164835,0.013252600114334087,1.0,"{""Negative"": 0.5639913232104121, ""Neutral"": 0.2713178294573643, ""Positive"": 0.6621438263229308}","[[130, 18, 58], [52, 35, 97], [73, 21, 244]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:12:0.10:random:independent:1,0.5535714285714286,0.4918779032440117,0.655016241460486,0.5134794573463399,0.6579900105652696,0.5156808922576296,,,0.09019592878213162,724,0.15796703296703296,0.013298941951097695,1.0,"{""Negative"": 0.5526315789473685, ""Neutral"": 0.26717557251908397, ""Positive"": 0.6558265582655827}","[[126, 20, 60], [51, 35, 98], [73, 23, 242]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:12:0.10:random:independent:2,0.5618131868131868,0.5050766744664325,0.6518363605105084,0.5116922765795978,0.6556189835511639,0.5140420608129757,,,0.09018448391793114,724,0.15934065934065933,0.015601576595536463,1.0,"{""Negative"": 0.5633187772925764, ""Neutral"": 0.2943396226415094, ""Positive"": 0.6575716234652115}","[[129, 19, 58], [49, 39, 96], [74, 23, 241]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:12:0.30:random:independent:0,0.5673076923076923,0.5060178136978492,0.651255311209946,0.5230778307864999,0.6549434016463808,0.5226911059986663,,,0.21577850944764493,724,0.16346153846153846,0.015188813548457325,1.0,"{""Negative"": 0.5814977973568282, ""Neutral"": 0.27169811320754716, ""Positive"": 0.6648575305291723}","[[132, 19, 55], [49, 36, 99], [67, 26, 245]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:12:0.30:random:independent:1,0.5686813186813187,0.5106756282075579,0.6474474115868519,0.5190817732324623,0.6524431504498512,0.5217342198103089,,,0.2160189805783876,724,0.17032967032967034,0.015797534575399296,1.0,"{""Negative"": 0.5752212389380531, ""Neutral"": 0.291044776119403, ""Positive"": 0.6657608695652174}","[[130, 21, 55], [47, 39, 98], [69, 24, 245]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:12:0.30:random:independent:2,0.5618131868131868,0.5004541243083075,0.6478140994066393,0.519607845891912,0.6513638932329531,0.5217212751986849,,,0.21623765565574107,724,0.16895604395604397,0.01710795096034532,1.0,"{""Negative"": 0.5676274944567627, ""Neutral"": 0.2706766917293233, ""Positive"": 0.6630581867388363}","[[128, 20, 58], [50, 36, 98], [67, 26, 245]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:12:0.50:random:independent:0,0.5714285714285714,0.5170858234368181,0.6478716203050708,0.5327916807213557,0.6524604608632296,0.5318443359944642,,,0.3507132531656354,724,0.1717032967032967,0.016938996723654506,1.0,"{""Negative"": 0.5831435079726651, ""Neutral"": 0.30324909747292417, ""Positive"": 0.6648648648648648}","[[128, 23, 55], [41, 42, 101], [64, 28, 246]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:12:0.50:random:independent:1,0.5728021978021978,0.5188176063007827,0.6449963392345174,0.5366590758199612,0.6501212953743372,0.5363545688856404,,,0.3507343430875613,724,0.1662087912087912,0.01729763931034767,1.0,"{""Negative"": 0.5806451612903226, ""Neutral"": 0.30824372759856633, ""Positive"": 0.6675639300134589}","[[126, 23, 57], [41, 43, 100], [61, 29, 248]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:12:0.50:random:independent:2,0.5604395604395604,0.5022482259710132,0.6503635763347067,0.525543632361098,0.6531957342944384,0.5279378352032711,,,0.3509549248224926,724,0.17582417582417584,0.018019885252760007,1.0,"{""Negative"": 0.5701357466063348, ""Neutral"": 0.2753623188405797, ""Positive"": 0.6612466124661247}","[[126, 23, 57], [47, 38, 99], [63, 31, 244]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:012:0.10:random:independent:0,0.5686813186813187,0.5042413188508631,0.6638219061663109,0.49248563249934,0.6676362302016139,0.49447223136882446,,,0.12558993973665408,724,0.14285714285714285,0.012307650368026161,1.0,"{""Negative"": 0.5720620842572062, ""Neutral"": 0.2713178294573643, ""Positive"": 0.6693440428380187}","[[129, 17, 60], [50, 35, 99], [66, 22, 250]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:012:0.10:random:independent:1,0.5576923076923077,0.49992342380668764,0.6669698303389149,0.48576678441269894,0.6706142455498063,0.4850874119311343,,,0.12571082327220762,724,0.1565934065934066,0.0123974193412524,1.0,"{""Negative"": 0.5565217391304348, ""Neutral"": 0.2857142857142857, ""Positive"": 0.6575342465753424}","[[128, 19, 59], [53, 38, 93], [73, 25, 240]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:012:0.10:random:independent:2,0.5563186813186813,0.48850179959119894,0.6656180507011384,0.4935779829689544,0.6686134673962063,0.4941601793543958,,,0.1256004676726215,724,0.13186813186813187,0.011614145275663871,1.0,"{""Negative"": 0.5579399141630901, ""Neutral"": 0.24899598393574296, ""Positive"": 0.6585695006747638}","[[130, 16, 60], [54, 31, 99], [76, 18, 244]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:012:0.30:random:independent:0,0.5467032967032966,0.48346771229272506,0.698168335581579,0.4559708967901847,0.7012368519253169,0.4551275381649042,,,0.3162180586060894,724,0.14835164835164835,0.011526930212241772,1.0,"{""Negative"": 0.5504201680672269, ""Neutral"": 0.2570281124497992, ""Positive"": 0.6429548563611491}","[[131, 16, 59], [53, 32, 99], [86, 17, 235]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:012:0.30:random:independent:1,0.5370879120879121,0.472070713989632,0.6940610460345398,0.44247639884150064,0.695829856652091,0.44652964092699565,,,0.3167463590511638,724,0.14697802197802198,0.011841896215486493,1.0,"{""Negative"": 0.5342163355408388, ""Neutral"": 0.24124513618677043, ""Positive"": 0.6407506702412868}","[[121, 16, 69], [53, 31, 100], [73, 26, 239]]"
s3_M3_seed42,M2_plus_local_cross_time_attention,42,select,select:012:0.30:random:independent:2,0.5659340659340659,0.4913450652292875,0.678220576801151,0.47870204725229437,0.6814647041373774,0.47718036186700524,,,0.31705028085974835,724,0.12362637362637363,0.010082674149972397,1.0,"{""Negative"": 0.5797752808988764, ""Neutral"": 0.22672064777327935, ""Positive"": 0.6675392670157068}","[[129, 12, 65], [50, 28, 106], [60, 23, 255]]"
